"iso3c","nutrient","production_sector","nut_supply","consump"
"EGY","Zinc","Subsistence",10797427.1255516,6808.8244737246
"ERI","Calcium","Artisanal",3066861365.14245,17833.3651114569
"ERI","Calcium","Import",1790880,41.328
"ERI","Calcium","Subsistence",136023057.610913,534.77440704048
"ERI","DHA+EPA","Artisanal",11590743.4135352,17833.3651114569
"ERI","DHA+EPA","Import",52348.8,41.328
"ERI","DHA+EPA","Subsistence",691396.692638073,534.77440704048
"ERI","Iron","Artisanal",20881322.7627879,17833.3651114569
"ERI","Iron","Import",49524.72,41.328
"ERI","Iron","Subsistence",1232130.77924522,534.77440704048
"ERI","Vitamin A","Artisanal",270644868.283398,17833.3651114569
"ERI","Vitamin A","Import",1170960,41.328
"ERI","Vitamin A","Subsistence",19366669.8631884,534.77440704048
"ERI","Vitamin B12","Artisanal",94325706.3829168,17833.3651114569
"ERI","Vitamin B12","Import",158424,41.328
"ERI","Vitamin B12","Subsistence",3393034.07602543,534.77440704048
"ERI","Zinc","Artisanal",13234110.1744097,17833.3651114569
"ERI","Zinc","Import",41328,41.328
"ERI","Zinc","Subsistence",548986.92429399,534.77440704048
"ESP","Calcium","aquaculture",19985438609.2644,216698.539285144
"ESP","Calcium","Artisanal",786084339.294806,4543.57403182663
"ESP","Calcium","Import",490086720082,8219345.8806
"ESP","Calcium","Industrial",16181643839.7242,166021.279420482
"ESP","Calcium","Recreational",24337727148.476,423720.422607656
"ESP","Calcium","Subsistence",1225219410.25496,17148.1532542698
"ESP","DHA+EPA","aquaculture",159417016.088884,216698.539285144
"ESP","DHA+EPA","Artisanal",4661220.65758624,4543.57403182663
"ESP","DHA+EPA","Import",5799396541.57554,8219345.8806
"ESP","DHA+EPA","Industrial",874096513.703326,166021.279420482
"ESP","DHA+EPA","Recreational",1166534866.83854,423720.422607656
"ESP","DHA+EPA","Subsistence",23285985.6322728,17148.1532542698
"ESP","Iron","aquaculture",1531715848.52233,216698.539285144
"ESP","Iron","Artisanal",26699788.074482,4543.57403182663
"ESP","Iron","Import",18892520378.54,8219345.8806
"ESP","Iron","Industrial",703882120.62501,166021.279420482
"ESP","Iron","Recreational",1504680082.44054,423720.422607656
"ESP","Iron","Subsistence",87644293.2535824,17148.1532542698
"ESP","Vitamin A","aquaculture",24676973298.2761,216698.539285144
"ESP","Vitamin A","Artisanal",274061606.829616,4543.57403182663
"ESP","Vitamin A","Import",194571666943,8219345.8806
"ESP","Vitamin A","Industrial",3708509962.86614,166021.279420482
"ESP","Vitamin A","Recreational",109707733112.917,423720.422607656
"ESP","Vitamin A","Subsistence",1094603479.13442,17148.1532542698
"ESP","Vitamin B12","aquaculture",4711717186.44194,216698.539285144
"ESP","Vitamin B12","Artisanal",135388824.642843,4543.57403182663
"ESP","Vitamin B12","Import",62520543532.55,8219345.8806
"ESP","Vitamin B12","Industrial",760877243.850097,166021.279420482
"ESP","Vitamin B12","Recreational",1778051504.04683,423720.422607656
"ESP","Vitamin B12","Subsistence",278376524.242421,17148.1532542698
"ESP","Zinc","aquaculture",694791036.890141,216698.539285144
"ESP","Zinc","Artisanal",15664223.955604,4543.57403182663
"ESP","Zinc","Import",12831386636.7,8219345.8806
"ESP","Zinc","Industrial",416241444.379042,166021.279420482
"ESP","Zinc","Recreational",548077913.111794,423720.422607656
"ESP","Zinc","Subsistence",67619690.1947678,17148.1532542698
"EST","Calcium","aquaculture",4.1e+07,984
"EST","Calcium","Artisanal",320935444.436567,4050.13796711631
"EST","Calcium","Import",5594428024,96385.2902
"EST","Calcium","Industrial",3320863199.25661,41935.6855114645
"EST","Calcium","Recreational",95096719.507452,968.681504016
"EST","DHA+EPA","aquaculture",1984400,984
"EST","DHA+EPA","Artisanal",13738986.3664067,4050.13796711631
"EST","DHA+EPA","Import",69102381.94158,96385.2902
"EST","DHA+EPA","Industrial",142566786.73204,41935.6855114645
"EST","DHA+EPA","Recreational",1103624.64353215,968.681504016
"EST","Iron","aquaculture",656000,984
"EST","Iron","Artisanal",6467124.05430635,4050.13796711631
"EST","Iron","Import",140684980.533333,96385.2902
"EST","Iron","Industrial",66786147.2582847,41935.6855114645
"EST","Iron","Recreational",1127762.78182596,968.681504016
"EST","Vitamin A","aquaculture",31160000,984
"EST","Vitamin A","Artisanal",565755502.355012,4050.13796711631
"EST","Vitamin A","Import",2386076996,96385.2902
"EST","Vitamin A","Industrial",5904649793.62364,41935.6855114645
"EST","Vitamin A","Recreational",56742386.142788,968.681504016
"EST","Vitamin B12","aquaculture",7216000,984
"EST","Vitamin B12","Artisanal",64894994.3846317,4050.13796711631
"EST","Vitamin B12","Import",443102598.183333,96385.2902
"EST","Vitamin B12","Industrial",669290448.336973,41935.6855114645
"EST","Vitamin B12","Recreational",7064991.9390272,968.681504016
"EST","Zinc","aquaculture",902000,984
"EST","Zinc","Artisanal",5607788.10838854,4050.13796711631
"EST","Zinc","Import",136907531.316667,96385.2902
"EST","Zinc","Industrial",58075782.2282464,41935.6855114645
"EST","Zinc","Recreational",2688144.30385422,968.681504016
"ETH","Calcium","Import",417055960,9554.1
"ETH","DHA+EPA","Import",12038409.0256,9554.1
"ETH","Iron","Import",11470728.4,9554.1
"ETH","Vitamin A","Import",270038140,9554.1
"ETH","Vitamin B12","Import",36606827.4,9554.1
"ETH","Zinc","Import",9677665.6,9554.1
"FIN","Calcium","aquaculture",2356100000,56546.4
"FIN","Calcium","Artisanal",163747355.14715,2171.08785055451
"FIN","Calcium","Import",15543734046,284954.2758
"FIN","Calcium","Industrial",1856629785.93816,24586.2868740359
"FIN","Calcium","Recreational",2067111231.65922,28867.4747324496
"FIN","DHA+EPA","aquaculture",114035240,56546.4
"FIN","DHA+EPA","Artisanal",4460800.08632633,2171.08785055451
"FIN","DHA+EPA","Import",259245580.26762,284954.2758
"FIN","DHA+EPA","Industrial",51778943.1494379,24586.2868740359
"FIN","DHA+EPA","Recreational",23738863.9796842,28867.4747324496
"FIN","Iron","aquaculture",37697600,56546.4
"FIN","Iron","Artisanal",2623719.33426972,2171.08785055451
"FIN","Iron","Import",370413810.26,284954.2758
"FIN","Iron","Industrial",29773197.8663751,24586.2868740359
"FIN","Iron","Recreational",22536990.4628601,28867.4747324496
"FIN","Vitamin A","aquaculture",1790636000,56546.4
"FIN","Vitamin A","Artisanal",178435614.619635,2171.08785055451
"FIN","Vitamin A","Import",7369174249,284954.2758
"FIN","Vitamin A","Industrial",2131779292.47808,24586.2868740359
"FIN","Vitamin A","Recreational",876054270.949952,28867.4747324496
"FIN","Vitamin B12","aquaculture",414673600,56546.4
"FIN","Vitamin B12","Artisanal",25726151.6064776,2171.08785055451
"FIN","Vitamin B12","Import",1153869483.15,284954.2758
"FIN","Vitamin B12","Industrial",285790711.161871,24586.2868740359
"FIN","Vitamin B12","Recreational",216778912.966982,28867.4747324496
"FIN","Zinc","aquaculture",51834200,56546.4
"FIN","Zinc","Artisanal",2858546.59000542,2171.08785055451
"FIN","Zinc","Import",376669126.6,284954.2758
"FIN","Zinc","Industrial",32471706.2651455,24586.2868740359
"FIN","Zinc","Recreational",32015990.0858909,28867.4747324496
"FJI","Calcium","aquaculture",2.43e+08,1800
"FJI","Calcium","Artisanal",7065587558.42276,41847.7915019994
"FJI","Calcium","Import",451079960,4927.316
"FJI","Calcium","Subsistence",16767909834.6333,88494.4255276356
"FJI","DHA+EPA","aquaculture",36000,1800
"FJI","DHA+EPA","Artisanal",44373363.075263,41847.7915019994
"FJI","DHA+EPA","Import",1339186.1284,4927.316
"FJI","DHA+EPA","Subsistence",100263304.409535,88494.4255276356
"FJI","Iron","aquaculture",8370000,1800
"FJI","Iron","Artisanal",163761687.658826,41847.7915019994
"FJI","Iron","Import",17038021.7333333,4927.316
"FJI","Iron","Subsistence",329452596.155135,88494.4255276356
"FJI","Vitamin A","Artisanal",1713978086.45128,41847.7915019994
"FJI","Vitamin A","Import",80260100,4927.316
"FJI","Vitamin A","Subsistence",2501510113.57558,88494.4255276356
"FJI","Vitamin B12","Artisanal",520088111.888025,41847.7915019994
"FJI","Vitamin B12","Import",52659714.3333333,4927.316
"FJI","Vitamin B12","Subsistence",592628189.009816,88494.4255276356
"FJI","Zinc","aquaculture",2610000,1800
"FJI","Zinc","Artisanal",108953116.245654,41847.7915019994
"FJI","Zinc","Import",14847082.2666667,4927.316
"FJI","Zinc","Subsistence",135659646.549015,88494.4255276356
"FLK","Calcium","Artisanal",107890.638448686,2.39756974330414
"FLK","Calcium","Import",9072000,168
"FLK","Calcium","Industrial",4514386207.81998,146181.722430061
"FLK","DHA+EPA","Artisanal",1598.37982886942,2.39756974330414
"FLK","DHA+EPA","Import",127565.92,168
"FLK","DHA+EPA","Industrial",149496710.56601,146181.722430061
"FLK","Iron","Artisanal",1598.37982886942,2.39756974330414
"FLK","Iron","Import",188400,168
"FLK","Iron","Industrial",105212513.964882,146181.722430061
"FLK","Vitamin A","Artisanal",79918.9914434712,2.39756974330414
"FLK","Vitamin A","Import",4368000,168
"FLK","Vitamin A","Industrial",10022470381.771,146181.722430061
"FLK","Vitamin B12","Artisanal",6793.11427269505,2.39756974330414
"FLK","Vitamin B12","Import",605680,168
"FLK","Vitamin B12","Industrial",556062300.453495,146181.722430061
"FLK","Zinc","Artisanal",2017.35514151182,2.39756974330414
"FLK","Zinc","Import",194720,168
"FLK","Zinc","Industrial",241074769.942574,146181.722430061
"FRA","Calcium","aquaculture",73976622079.8884,481260.011790976
"FRA","Calcium","Artisanal",11471658580.0974,166165.365898047
"FRA","Calcium","Import",475493297066,7871222.3678
"FRA","Calcium","Industrial",37821925798.8887,633277.410386558
"FRA","Calcium","Recreational",4995293505.34291,89496.7853755866
"FRA","Calcium","Subsistence",2481428173.25418,42454.6402724752
"FRA","DHA+EPA","aquaculture",331279818.908896,481260.011790976
"FRA","DHA+EPA","Artisanal",263852264.812529,166165.365898047
"FRA","DHA+EPA","Import",5274732915.62882,7871222.3678
"FRA","DHA+EPA","Industrial",995744717.138193,633277.410386558
"FRA","DHA+EPA","Recreational",105314852.440332,89496.7853755866
"FRA","DHA+EPA","Subsistence",48591162.9022675,42454.6402724752
"FRA","Iron","aquaculture",3527160978.95789,481260.011790976
"FRA","Iron","Artisanal",613825318.731526,166165.365898047
"FRA","Iron","Import",15028896915.4733,7871222.3678
"FRA","Iron","Industrial",1689409871.31774,633277.410386558
"FRA","Iron","Recreational",149892878.068075,89496.7853755866
"FRA","Iron","Subsistence",70125809.4116289,42454.6402724752
"FRA","Vitamin A","aquaculture",29296821531.6939,481260.011790976
"FRA","Vitamin A","Artisanal",10852151882.2804,166165.365898047
"FRA","Vitamin A","Import",187848436139,7871222.3678
"FRA","Vitamin A","Industrial",58118908417.8182,633277.410386558
"FRA","Vitamin A","Recreational",3151630592.75652,89496.7853755866
"FRA","Vitamin A","Subsistence",1350187658.11772,42454.6402724752
"FRA","Vitamin B12","aquaculture",14319296174.6068,481260.011790976
"FRA","Vitamin B12","Artisanal",1572188672.00563,166165.365898047
"FRA","Vitamin B12","Import",48669938302.8833,7871222.3678
"FRA","Vitamin B12","Industrial",5895101734.75312,633277.410386558
"FRA","Vitamin B12","Recreational",417099178.213602,89496.7853755866
"FRA","Vitamin B12","Subsistence",236558954.404854,42454.6402724752
"FRA","Zinc","aquaculture",7408569486.09709,481260.011790976
"FRA","Zinc","Artisanal",383721802.050007,166165.365898047
"FRA","Zinc","Import",12136799422.5667,7871222.3678
"FRA","Zinc","Industrial",1131118127.43089,633277.410386558
"FRA","Zinc","Recreational",105125284.292394,89496.7853755866
"FRA","Zinc","Subsistence",53715571.9972344,42454.6402724752
"FRO","Calcium","aquaculture",9381522000,456787.5
"FRO","Calcium","Artisanal",65134884.6754095,1555.53796929085
"FRO","Calcium","Import",6048135560,130029.384
"FRO","Calcium","Industrial",707305775.963562,17226.389168566
"FRO","Calcium","Recreational",10111381.98288,438.877005216
"FRO","Calcium","Subsistence",40445527.92944,1755.508020768
"FRO","DHA+EPA","aquaculture",1494197422,456787.5
"FRO","DHA+EPA","Artisanal",392390.989565712,1555.53796929085
"FRO","DHA+EPA","Import",124819863.6912,130029.384
"FRO","DHA+EPA","Industrial",4447907.73167635,17226.389168566
"FRO","DHA+EPA","Recreational",177142.80690416,438.877005216
"FRO","DHA+EPA","Subsistence",708571.22759568,1755.508020768
"FRO","Iron","aquaculture",308374180,456787.5
"FRO","Iron","Artisanal",1898706.88528166,1555.53796929085
"FRO","Iron","Import",145992259.04,130029.384
"FRO","Iron","Industrial",18165890.9644493,17226.389168566
"FRO","Iron","Recreational",142419.8909072,438.877005216
"FRO","Iron","Subsistence",569679.5636016,1755.508020768
"FRO","Vitamin A","aquaculture",8751502000,456787.5
"FRO","Vitamin A","Artisanal",22049321.6894637,1555.53796929085
"FRO","Vitamin A","Import",3571247100,130029.384
"FRO","Vitamin A","Industrial",214599047.841107,17226.389168566
"FRO","Vitamin A","Recreational",2986084.722208,438.877005216
"FRO","Vitamin A","Subsistence",11944338.886624,1755.508020768
"FRO","Vitamin B12","aquaculture",3.268e+09,456787.5
"FRO","Vitamin B12","Artisanal",4152985.3771363,1555.53796929085
"FRO","Vitamin B12","Import",481910714.4,130029.384
"FRO","Vitamin B12","Industrial",56735629.2189388,17226.389168566
"FRO","Vitamin B12","Recreational",843332.284544,438.877005216
"FRO","Vitamin B12","Subsistence",3373329.137952,1755.508020768
"FRO","Zinc","aquaculture",374191900,456787.5
"FRO","Zinc","Artisanal",4163927.87592996,1555.53796929085
"FRO","Zinc","Import",123690066.2,130029.384
"FRO","Zinc","Industrial",43984567.2329702,17226.389168566
"FRO","Zinc","Recreational",312377.1625312,438.877005216
"FRO","Zinc","Subsistence",1249508.6500736,1755.508020768
"FSM","Calcium","Artisanal",649128785.433895,2496.4288776048
"FSM","Calcium","Import",364638080,8413.248
"FSM","Calcium","Subsistence",3356643907.09702,15550.1518378256
"FSM","DHA+EPA","Artisanal",2030475.07742058,2496.4288776048
"FSM","DHA+EPA","Import",10650458.88,8413.248
"FSM","DHA+EPA","Subsistence",16501537.7152612,15550.1518378256
"FSM","Iron","Artisanal",8172291.36325341,2496.4288776048
"FSM","Iron","Import",10079971.52,8413.248
"FSM","Iron","Subsistence",46245944.1215656,15550.1518378256
"FSM","Vitamin A","Artisanal",102306206.69836,2496.4288776048
"FSM","Vitamin A","Import",238359360,8413.248
"FSM","Vitamin A","Subsistence",495415007.069404,15550.1518378256
"FSM","Vitamin B12","Artisanal",8341276.72393569,2496.4288776048
"FSM","Vitamin B12","Import",32247744,8413.248
"FSM","Vitamin B12","Subsistence",68068658.4102668,15550.1518378256
"FSM","Zinc","Artisanal",2299836.13764176,2496.4288776048
"FSM","Zinc","Import",8411648,8413.248
"FSM","Zinc","Subsistence",17033203.4290827,15550.1518378256
"GAB","Calcium","Artisanal",10622836463.4549,101998.709153478
"GAB","Calcium","Import",6294117650,139010.194
"GAB","Calcium","Industrial",4592091091.85807,60493.4732733287
"GAB","Calcium","Subsistence",1554385306.70074,17018.549549112
"GAB","DHA+EPA","Artisanal",202143538.737262,101998.709153478
"GAB","DHA+EPA","Import",150698330.4844,139010.194
"GAB","DHA+EPA","Industrial",101437208.908492,60493.4732733287
"GAB","DHA+EPA","Subsistence",34554455.4010941,17018.549549112
"GAB","Iron","Artisanal",133476526.051256,101998.709153478
"GAB","Iron","Import",159488890.166667,139010.194
"GAB","Iron","Industrial",80314494.3803731,60493.4732733287
"GAB","Iron","Subsistence",21657243.8364196,17018.549549112
"GAB","Vitamin A","Artisanal",4489304616.38639,101998.709153478
"GAB","Vitamin A","Import",3871325215,139010.194
"GAB","Vitamin A","Industrial",2267342641.25731,60493.4732733287
"GAB","Vitamin A","Subsistence",750706095.67476,17018.549549112
"GAB","Vitamin B12","Artisanal",1145476251.89281,101998.709153478
"GAB","Vitamin B12","Import",521944105.466667,139010.194
"GAB","Vitamin B12","Industrial",408972139.205094,60493.4732733287
"GAB","Vitamin B12","Subsistence",196749514.871298,17018.549549112
"GAB","Zinc","Artisanal",112853215.185291,101998.709153478
"GAB","Zinc","Import",133356095.883333,139010.194
"GAB","Zinc","Industrial",55918199.8167914,60493.4732733287
"GAB","Zinc","Subsistence",18842619.0404988,17018.549549112
"GBR","Calcium","aquaculture",19388462704.7146,934525.879157339
"GBR","Calcium","Artisanal",414097940.723217,4629.24732524666
"GBR","Calcium","Import",286839041290,4715926.83
"GBR","Calcium","Industrial",1207440438.16682,17626.0443323203
"GBR","Calcium","Recreational",419805606.684,14379.61165152
"GBR","Calcium","Subsistence",138569.413932584,0.84
"GBR","DHA+EPA","aquaculture",3031851045.78972,934525.879157339
"GBR","DHA+EPA","Artisanal",1064977.29126057,4629.24732524666
"GBR","DHA+EPA","Import",3144028335.8104,4715926.83
"GBR","DHA+EPA","Industrial",9637627.80120987,17626.0443323203
"GBR","DHA+EPA","Recreational",69381487.4853384,14379.61165152
"GBR","DHA+EPA","Subsistence",203.060597633137,0.84
"GBR","Iron","aquaculture",646640392.682492,934525.879157339
"GBR","Iron","Artisanal",35337895.7695231,4629.24732524666
"GBR","Iron","Import",6441795420.54,4715926.83
"GBR","Iron","Industrial",94627986.3488211,17626.0443323203
"GBR","Iron","Recreational",26556742.1375492,14379.61165152
"GBR","Iron","Subsistence",6344.59861157304,0.84
"GBR","Vitamin A","aquaculture",18434994215.7985,934525.879157339
"GBR","Vitamin A","Artisanal",60823087.0429469,4629.24732524666
"GBR","Vitamin A","Import",115033525955,4715926.83
"GBR","Vitamin A","Industrial",331109822.782824,17626.0443323203
"GBR","Vitamin A","Recreational",304653066.84008,14379.61165152
"GBR","Vitamin A","Subsistence",24714.7846533708,0.84
"GBR","Vitamin B12","aquaculture",6762951168.29815,934525.879157339
"GBR","Vitamin B12","Artisanal",70469418.7920432,4629.24732524666
"GBR","Vitamin B12","Import",19965233371.4,4715926.83
"GBR","Vitamin B12","Industrial",196163651.281969,17626.0443323203
"GBR","Vitamin B12","Recreational",68674178.845188,14379.61165152
"GBR","Vitamin B12","Subsistence",30002.9831460674,0.84
"GBR","Zinc","aquaculture",784651638.729515,934525.879157339
"GBR","Zinc","Artisanal",13712905.6957938,4629.24732524666
"GBR","Zinc","Import",6998619484.15,4715926.83
"GBR","Zinc","Industrial",53933318.8870442,17626.0443323203
"GBR","Zinc","Recreational",15172613.315544,14379.61165152
