"country","iso3c","year","genus_cat","scientific_name","common_name","production_sector","tonnes"
"Montserrat (UK)","MSR",2019,"Demersal Fish","Epinephelus adscensionis","Rock hind","Artisanal",0.151383842
"Montserrat (UK)","MSR",2019,"Demersal Fish","Epinephelus guttatus","Red hind","Artisanal",1.58536903
"Montserrat (UK)","MSR",2019,"Demersal Fish","Epinephelus morio","Red grouper","Artisanal",0.00169986
"Montserrat (UK)","MSR",2019,"Demersal Fish","Epinephelus striatus","Nassau grouper","Artisanal",0.001185294
"Montserrat (UK)","MSR",2019,"Demersal Fish","Etelis oculatus","Queen snapper","Artisanal",0.056035385
"Montserrat (UK)","MSR",2019,"Demersal Fish","Gymnothorax moringa","Spotted moray","Artisanal",0.006492285
"Montserrat (UK)","MSR",2019,"Demersal Fish","Haemulidae","Grunts, sweetlips, bonnetmouths","Artisanal",0.641915841
"Montserrat (UK)","MSR",2019,"Demersal Fish","Heteropriacanthus cruentatus","Glasseye","Artisanal",0.010918839
"Montserrat (UK)","MSR",2019,"Demersal Fish","Holocentridae","Squirrel-, soldierfishes","Artisanal",1.162610077
"Montserrat (UK)","MSR",2019,"Demersal Fish","Kyphosus sectatrix","Bermuda sea chub","Artisanal",0.102903543
"Montserrat (UK)","MSR",2019,"Demersal Fish","Labridae","Wrasses, gropers, tuskfishes","Artisanal",0.074456482
"Montserrat (UK)","MSR",2019,"Demersal Fish","Lachnolaimus maximus","Hogfish","Artisanal",0.000799999
"Montserrat (UK)","MSR",2019,"Demersal Fish","Lutjanidae","Snappers","Artisanal",0.069946214
"Montserrat (UK)","MSR",2019,"Demersal Fish","Lutjanus","Snappers","Artisanal",0.001199889
"Montserrat (UK)","MSR",2019,"Demersal Fish","Lutjanus analis","Mutton snapper","Artisanal",0.036714865
"Montserrat (UK)","MSR",2019,"Demersal Fish","Lutjanus apodus","Schoolmaster snapper","Artisanal",0.026378664
"Montserrat (UK)","MSR",2019,"Demersal Fish","Lutjanus campechanus","Northern red snapper","Artisanal",0.11160454
"Montserrat (UK)","MSR",2019,"Demersal Fish","Lutjanus griseus","Grey snapper","Artisanal",0.104382518
"Montserrat (UK)","MSR",2019,"Demersal Fish","Lutjanus jocu","Dog snapper","Artisanal",0.03402812
"Montserrat (UK)","MSR",2019,"Demersal Fish","Lutjanus synagris","Lane snapper","Artisanal",0.099926285
"Montserrat (UK)","MSR",2019,"Demersal Fish","Lutjanus vivanus","Silk snapper","Artisanal",0.903276924
"Montserrat (UK)","MSR",2019,"Demersal Fish","Monacanthidae","Filefishes","Artisanal",0.274587115
"Montserrat (UK)","MSR",2019,"Demersal Fish","Mugilidae","Mullets, grey mullets","Artisanal",0.007571667
"Montserrat (UK)","MSR",2019,"Demersal Fish","Mullidae","Goatfishes","Artisanal",0.174528917
"Montserrat (UK)","MSR",2019,"Demersal Fish","Muraenidae","Moray eels","Artisanal",0.015494736
"Montserrat (UK)","MSR",2019,"Demersal Fish","Mycteroperca","Scamps, gags","Artisanal",0.000296242
"Montserrat (UK)","MSR",2019,"Demersal Fish","Myripristis jacobus","Blackbar soldierfish","Artisanal",0.048313913
"Montserrat (UK)","MSR",2019,"Demersal Fish","Ocyurus chrysurus","Yellowtail snapper","Artisanal",0.077359193
"Montserrat (UK)","MSR",2019,"Demersal Fish","Ostraciidae","Box-, cow-, trunkfishes","Artisanal",0.682287906
"Montserrat (UK)","MSR",2019,"Demersal Fish","Pomacentridae","Damselfishes","Artisanal",0.001299971
"Montserrat (UK)","MSR",2019,"Demersal Fish","Pseudupeneus maculatus","Spotted goatfish","Artisanal",0.054363496
"Montserrat (UK)","MSR",2019,"Demersal Fish","Rhomboplites aurorubens","Vermilion snapper","Artisanal",0.002057522
"Montserrat (UK)","MSR",2019,"Demersal Fish","Sciaenidae","Drums, croakers","Artisanal",0.00503205
"Montserrat (UK)","MSR",2019,"Demersal Fish","Scomberomorus regalis","Cero","Artisanal",0.079139517
"Montserrat (UK)","MSR",2019,"Demersal Fish","Selene vomer","Lookdown","Artisanal",0.015801053
"Montserrat (UK)","MSR",2019,"Demersal Fish","Seriola dumerili","Greater amberjack","Artisanal",0.004799775
"Montserrat (UK)","MSR",2019,"Demersal Fish","Serranidae","Basses, groupers, hinds","Artisanal",0.007195624
"Montserrat (UK)","MSR",2019,"Demersal Fish","Sparisoma viride","Stoplight parrotfish","Artisanal",0.106419951
"Montserrat (UK)","MSR",2019,"Demersal Fish","Sphyraenidae","Barracudas","Artisanal",0.044915323
"Montserrat (UK)","MSR",2019,"Demersal Fish","Trachinotus goodei","Great pompano","Artisanal",0.071145555
"Montserrat (UK)","MSR",2019,"Marine fish; Other","Marine fishes not identified","Marine fishes nei","Artisanal",14.76411826
"Montserrat (UK)","MSR",2019,"Pelagic Fish","Acanthocybium solandri","Wahoo","Artisanal",3.423019648
"Montserrat (UK)","MSR",2019,"Pelagic Fish","Balistes capriscus","Grey triggerfish","Artisanal",0.002963072
"Montserrat (UK)","MSR",2019,"Pelagic Fish","Carangidae","Jacks, pompanos","Artisanal",0.188658204
"Montserrat (UK)","MSR",2019,"Pelagic Fish","Caranx lugubris","Black jack","Artisanal",0.014325029
"Montserrat (UK)","MSR",2019,"Pelagic Fish","Carcharhinidae","Requiem sharks","Artisanal",0.084547306
"Montserrat (UK)","MSR",2019,"Pelagic Fish","Carcharhinus limbatus","Blacktip shark","Artisanal",0.003999776
"Montserrat (UK)","MSR",2019,"Pelagic Fish","Clupeidae","Herrings, sardines, menhadens","Artisanal",0.032655867
"Montserrat (UK)","MSR",2019,"Pelagic Fish","Coryphaena hippurus","Common dolphinfish","Artisanal",3.240715179
"Montserrat (UK)","MSR",2019,"Pelagic Fish","Decapterus punctatus","Round scad","Artisanal",0.001199889
"Montserrat (UK)","MSR",2019,"Pelagic Fish","Elagatis bipinnulata","Rainbow runner","Artisanal",0.000600054
"Montserrat (UK)","MSR",2019,"Pelagic Fish","Euthynnus alletteratus","Little tunny","Artisanal",0.020943682
"Montserrat (UK)","MSR",2019,"Pelagic Fish","Galeocerdo cuvier","Tiger shark","Artisanal",0.009875658
"Montserrat (UK)","MSR",2019,"Pelagic Fish","Ginglymostoma cirratum","Nurse shark","Artisanal",0.042412758
"Montserrat (UK)","MSR",2019,"Pelagic Fish","Hemiramphus","Halfbeaks","Artisanal",1.688898388
"Montserrat (UK)","MSR",2019,"Pelagic Fish","Makaira nigricans","Blue marlin","Artisanal",0.049996754
"Montserrat (UK)","MSR",2019,"Pelagic Fish","Megalops atlanticus","Tarpon","Artisanal",0.001956307
"Montserrat (UK)","MSR",2019,"Pelagic Fish","Sarda sarda","Atlantic bonito","Artisanal",0.007823791
"Montserrat (UK)","MSR",2019,"Pelagic Fish","Scomberomorus cavalla","King mackerel","Artisanal",3.246289286
"Montserrat (UK)","MSR",2019,"Pelagic Fish","Scombridae","Mackerels, tunas, bonitos","Artisanal",0.013600132
"Montserrat (UK)","MSR",2019,"Pelagic Fish","Sphyraena barracuda","Great barracuda","Artisanal",0.038965631
"Montserrat (UK)","MSR",2019,"Pelagic Fish","Thunnus","Tunas","Artisanal",3.203162556
"Montserrat (UK)","MSR",2019,"Pelagic Fish","Thunnus atlanticus","Blackfin tuna","Artisanal",0.024859067
"Montserrat (UK)","MSR",2019,"Pelagic Fish","Thunnus obesus","Bigeye tuna","Artisanal",0.003028303
"Montserrat (UK)","MSR",2019,"Pelagic Fish","Thunnus thynnus","Atlantic bluefin tuna","Artisanal",0.006395522
"Montserrat (UK)","MSR",2019,"Pelagic Fish","Tylosurus crocodilus","Hound needlefish","Artisanal",0.002199832
"Morocco","MAR",2019,"Cephalopods","Cephalopoda","Squids, cuttlefishes, octopuses","Artisanal",24.52545
"Morocco","MAR",2019,"Cephalopods","Cephalopoda","Squids, cuttlefishes, octopuses","Industrial",813.31224
"Morocco","MAR",2019,"Cephalopods","Loligo","Common squids","Artisanal",3493.5666164
"Morocco","MAR",2019,"Cephalopods","Octopoda","Octopuses, argonauts","Artisanal",11988
"Morocco","MAR",2019,"Cephalopods","Octopoda","Octopuses, argonauts","Industrial",42107.11693
"Morocco","MAR",2019,"Cephalopods","Octopus","Octopuses, pikas","Artisanal",1422.633728
"Morocco","MAR",2019,"Cephalopods","Octopus","Octopuses, pikas","Industrial",2710.39387
"Morocco","MAR",2019,"Cephalopods","Sepia","Sepia cuttlefishes","Artisanal",7477.83308
"Morocco","MAR",2019,"Cephalopods","Sepiida","Cuttlefishes, bobtail squids","Artisanal",435.2076963
"Morocco","MAR",2019,"Cephalopods","Sepiida","Cuttlefishes, bobtail squids","Industrial",593.795291651
"Morocco","MAR",2019,"Cephalopods","Sepiidae","Cuttlefishes","Industrial",28649.646675
"Morocco","MAR",2019,"Cephalopods","Teuthida","Squids","Industrial",19943.479348
"Morocco","MAR",2019,"Crustaceans","Aristeus antennatus","Blue and red shrimp","Industrial",9.134215038
"Morocco","MAR",2019,"Crustaceans","Decapoda","Crabs, lobsters, shrimps","Artisanal",130.78600925
"Morocco","MAR",2019,"Crustaceans","Decapoda","Crabs, lobsters, shrimps","Industrial",349.0472181
"Morocco","MAR",2019,"Crustaceans","Dendrobranchiata","Shrimps and prawns","Industrial",6295.5981
"Morocco","MAR",2019,"Crustaceans","Homarus gammarus","European lobster","Industrial",18.59149352
"Morocco","MAR",2019,"Crustaceans","Maja squinado","Spinous spider crab","Industrial",12.799127347
"Morocco","MAR",2019,"Crustaceans","Miscellaneous marine crustaceans","Marine crabs, shrimps, lobsters nei","Artisanal",0.74925
"Morocco","MAR",2019,"Crustaceans","Miscellaneous marine crustaceans","Marine crabs, shrimps, lobsters nei","Industrial",554.825238271
"Morocco","MAR",2019,"Crustaceans","Nephropidae","Clawed lobsters","Industrial",0.65233413
"Morocco","MAR",2019,"Crustaceans","Nephrops norvegicus","Norway lobster","Artisanal",44.135635705
"Morocco","MAR",2019,"Crustaceans","Nephrops norvegicus","Norway lobster","Industrial",1.789445345
"Morocco","MAR",2019,"Crustaceans","Palinuridae","Spiny lobsters","Artisanal",7449.24849
"Morocco","MAR",2019,"Crustaceans","Palinuridae","Spiny lobsters","Industrial",279.67005
"Morocco","MAR",2019,"Crustaceans","Parapenaeus longirostris","Deepwater rose shrimp","Industrial",191.79524799
"Morocco","MAR",2019,"Crustaceans","Penaeidae","Commercial shrimps and prawns","Artisanal",21.84304285
"Morocco","MAR",2019,"Crustaceans","Penaeidae","Commercial shrimps and prawns","Industrial",6.114180451
"Morocco","MAR",2019,"Crustaceans","Scyllaridae","Slipper lobsters","Industrial",24.2757
"Morocco","MAR",2019,"Crustaceans","Scyllarides latus","Mediterranean slipper lobster","Artisanal",19.08695455
"Morocco","MAR",2019,"Crustaceans","Scyllarides latus","Mediterranean slipper lobster","Industrial",72.67725
"Morocco","MAR",2019,"Demersal Fish","Anguilla anguilla","European eel","Artisanal",305.8025999
"Morocco","MAR",2019,"Demersal Fish","Argentina","Argentines","Artisanal",1.54845
"Morocco","MAR",2019,"Demersal Fish","Boops boops","Bogue","Artisanal",587.5302213
"Morocco","MAR",2019,"Demersal Fish","Boops boops","Bogue","Industrial",2901.0920077
"Morocco","MAR",2019,"Demersal Fish","Bothus podas","Wide-eyed flounder","Industrial",103.3965
"Morocco","MAR",2019,"Demersal Fish","Caranx","Jacks","Industrial",2326.7175548
"Morocco","MAR",2019,"Demersal Fish","Citharus linguatula","Spotted flounder","Artisanal",14.5854
"Morocco","MAR",2019,"Demersal Fish","Citharus linguatula","Spotted flounder","Industrial",43.7562
"Morocco","MAR",2019,"Demersal Fish","Conger conger","European conger","Artisanal",5016.4701207
"Morocco","MAR",2019,"Demersal Fish","Conger conger","European conger","Industrial",1440.50835903
"Morocco","MAR",2019,"Demersal Fish","Dasyatidae","Whiptail stingrays","Industrial",219.8623084
"Morocco","MAR",2019,"Demersal Fish","Dicentrarchus","Seabasses","Industrial",58.2417
"Morocco","MAR",2019,"Demersal Fish","Dicentrarchus labrax","European seabass","Artisanal",758.6831302
"Morocco","MAR",2019,"Demersal Fish","Diplodus sargus sargus","White seabream","Industrial",1754.4438
"Morocco","MAR",2019,"Demersal Fish","Epinephelus","Seabasses, hinds","Artisanal",4016.3938387
"Morocco","MAR",2019,"Demersal Fish","Epinephelus","Seabasses, hinds","Industrial",128.974888603
"Morocco","MAR",2019,"Demersal Fish","Epinephelus aeneus","White grouper","Artisanal",0.074925
"Morocco","MAR",2019,"Demersal Fish","Epinephelus aeneus","White grouper","Industrial",0.224775
"Morocco","MAR",2019,"Demersal Fish","Gadidae","Cods, haddocks","Industrial",312.513575
"Morocco","MAR",2019,"Demersal Fish","Gymnothorax","Morays","Industrial",84.5154
"Morocco","MAR",2019,"Demersal Fish","Haemulidae","Grunts, sweetlips, bonnetmouths","Industrial",312.513575
"Morocco","MAR",2019,"Demersal Fish","Lophiidae","Goosefishes","Artisanal",56.118825
"Morocco","MAR",2019,"Demersal Fish","Lophiidae","Goosefishes","Industrial",171.5603439
"Morocco","MAR",2019,"Demersal Fish","Lophius","Frogfishes","Industrial",505.3941
"Morocco","MAR",2019,"Demersal Fish","Merluccius","Hakes","Industrial",312.513575
"Morocco","MAR",2019,"Demersal Fish","Merluccius merluccius","European hake","Artisanal",71.803125
"Morocco","MAR",2019,"Demersal Fish","Merluccius merluccius","European hake","Industrial",5639.4147224
"Morocco","MAR",2019,"Demersal Fish","Mugilidae","Mullets, grey mullets","Artisanal",2.422575
"Morocco","MAR",2019,"Demersal Fish","Mugilidae","Mullets, grey mullets","Industrial",8.610010277
"Morocco","MAR",2019,"Demersal Fish","Mullus","Atlantic goatfishes","Artisanal",185.8783821
"Morocco","MAR",2019,"Demersal Fish","Mullus","Atlantic goatfishes","Industrial",176.6464536
"Morocco","MAR",2019,"Demersal Fish","Mullus barbatus barbatus","Red mullet","Industrial",647.4519
"Morocco","MAR",2019,"Demersal Fish","Mullus surmuletus","Surmullet","Artisanal",6951.932624
"Morocco","MAR",2019,"Demersal Fish","Myliobatidae","Eagle/manta rays","Artisanal",10.464525
"Morocco","MAR",2019,"Demersal Fish","Myliobatidae","Eagle/manta rays","Industrial",2018.13717073
"Morocco","MAR",2019,"Demersal Fish","Pagellus bellottii","Red pandora","Industrial",603.4959
"Morocco","MAR",2019,"Demersal Fish","Perciformes","Perch-likes","Industrial",0.524475
"Morocco","MAR",2019,"Demersal Fish","Peristediidae","Armored searobins, gurnards","Industrial",3881.7144
"Morocco","MAR",2019,"Demersal Fish","Plectorhinchus","Sweetlips","Industrial",1566.7317
"Morocco","MAR",2019,"Demersal Fish","Plectorhinchus mediterraneus","Rubberlip grunt","Artisanal",1.973025
"Morocco","MAR",2019,"Demersal Fish","Plectorhinchus mediterraneus","Rubberlip grunt","Industrial",3148.441581562
"Morocco","MAR",2019,"Demersal Fish","Pleuronectiformes","Flatfishes","Artisanal",3.84615
"Morocco","MAR",2019,"Demersal Fish","Pleuronectiformes","Flatfishes","Industrial",5370.15398082
"Morocco","MAR",2019,"Demersal Fish","Rajidae","Stingrays","Industrial",1.277143612
"Morocco","MAR",2019,"Demersal Fish","Sciaenidae","Drums, croakers","Industrial",1746.691138486
"Morocco","MAR",2019,"Demersal Fish","Scophthalmus maximus","Turbot","Artisanal",1.6983
"Morocco","MAR",2019,"Demersal Fish","Scophthalmus maximus","Turbot","Industrial",5.0949
"Morocco","MAR",2019,"Demersal Fish","Scorpaenidae","Scorpionfishes, rockfishes","Artisanal",22.952025
"Morocco","MAR",2019,"Demersal Fish","Scorpaenidae","Scorpionfishes, rockfishes","Industrial",555.29243086
"Morocco","MAR",2019,"Demersal Fish","Scorpaeniformes","Scorpionfishes, flatheads","Artisanal",21.84304285
"Morocco","MAR",2019,"Demersal Fish","Solea solea","Common sole","Artisanal",13.911075
"Morocco","MAR",2019,"Demersal Fish","Solea solea","Common sole","Industrial",4213.19958773
"Morocco","MAR",2019,"Demersal Fish","Soleidae","Soles","Artisanal",496.566616
"Morocco","MAR",2019,"Demersal Fish","Sparus aurata","Gilthead seabream","Artisanal",176.2428428
"Morocco","MAR",2019,"Demersal Fish","Sparus aurata","Gilthead seabream","Industrial",143.467516076
"Morocco","MAR",2019,"Demersal Fish","Trachinidae","Weeverfishes","Artisanal",60.28965
"Morocco","MAR",2019,"Demersal Fish","Trachinidae","Weeverfishes","Industrial",180.9689562
"Morocco","MAR",2019,"Demersal Fish","Trachinus","Weevers","Industrial",475.6323759
"Morocco","MAR",2019,"Demersal Fish","Triglidae","Searobins, gurnards","Artisanal",8.066925
"Morocco","MAR",2019,"Demersal Fish","Triglidae","Searobins, gurnards","Industrial",24.86595396
"Morocco","MAR",2019,"Demersal Fish","Umbrina canariensis","Canary drum","Artisanal",3.171825
"Morocco","MAR",2019,"Demersal Fish","Umbrina canariensis","Canary drum","Industrial",775.404841782
"Morocco","MAR",2019,"Marine fish; Other","Marine fishes not identified","Marine fishes nei","Artisanal",20370.225931
"Morocco","MAR",2019,"Marine fish; Other","Marine fishes not identified","Marine fishes nei","Industrial",39440.751662567
"Morocco","MAR",2019,"Moluscs; Other","Bivalvia","Clams","Artisanal",1986.2664644
"Morocco","MAR",2019,"Moluscs; Other","Chamelea gallina","Striped venus","Artisanal",262.1165142
"Morocco","MAR",2019,"Moluscs; Other","Lepas","Goose barnacles","Artisanal",9606.905494
"Morocco","MAR",2019,"Moluscs; Other","Miscellaneous aquatic invertebrates","Aquatic invertebrates","Artisanal",496.566616
"Morocco","MAR",2019,"Moluscs; Other","Mollusca","Clams, seasnails, squids, octopuses","Artisanal",249.00075
"Morocco","MAR",2019,"Moluscs; Other","Mollusca","Clams, seasnails, squids, octopuses","Industrial",748.0078171
"Morocco","MAR",2019,"Moluscs; Other","Mytilus galloprovincialis","Mediterranean mussel","Industrial",1.707445591
"Morocco","MAR",2019,"Pelagic Fish","Alopias vulpinus","Thresher","Industrial",652.9155559
"Morocco","MAR",2019,"Pelagic Fish","Alosa","Shads","Industrial",0.043035865
"Morocco","MAR",2019,"Pelagic Fish","Argentina sphyraena","European argentine","Industrial",289.4103
"Morocco","MAR",2019,"Pelagic Fish","Argyrosomus regius","Meagre","Artisanal",496.566616
"Morocco","MAR",2019,"Pelagic Fish","Auxis","Bullet and frigate tunas","Artisanal",131.0582571
"Morocco","MAR",2019,"Pelagic Fish","Auxis","Bullet and frigate tunas","Industrial",1347.3513
"Morocco","MAR",2019,"Pelagic Fish","Auxis rochei","Bullet tuna","Industrial",49.799999999
"Morocco","MAR",2019,"Pelagic Fish","Auxis thazard","Frigate tuna","Industrial",92.6
"Morocco","MAR",2019,"Pelagic Fish","Campogramma glaycos","Vadigo","Artisanal",1.123875
"Morocco","MAR",2019,"Pelagic Fish","Campogramma glaycos","Vadigo","Industrial",1252.530399882
"Morocco","MAR",2019,"Pelagic Fish","Chondrichthyes","Sharks, rays, chimaeras","Industrial",2024.6733004
"Morocco","MAR",2019,"Pelagic Fish","Coryphaena hippurus","Common dolphinfish","Industrial",21.98623084
"Morocco","MAR",2019,"Pelagic Fish","Dentex dentex","Common dentex","Artisanal",43.6860857
"Morocco","MAR",2019,"Pelagic Fish","Diplodus vulgaris","Common two-banded seabream","Artisanal",671.3109588
"Morocco","MAR",2019,"Pelagic Fish","Elasmobranchii","Sharks, rays, skates","Artisanal",1995.003680641
"Morocco","MAR",2019,"Pelagic Fish","Elasmobranchii","Sharks, rays, skates","Industrial",143.04721805
"Morocco","MAR",2019,"Pelagic Fish","Engraulis encrasicolus","European anchovy","Artisanal",158.3287203
